"","LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"1451","JPN","GDP","TOT","MLN_USD","A",2009,4250983.216,""
"1452","JPN","GDP","TOT","MLN_USD","A",2010,4480784.403,""
"1453","JPN","GDP","TOT","MLN_USD","A",2011,4573186.792,""
"1454","JPN","GDP","TOT","MLN_USD","A",2012,4746699.388,""
"1455","JPN","GDP","TOT","MLN_USD","A",2013,4967051.575,""
"1456","JPN","GDP","TOT","MLN_USD","A",2014,4986566.209,""
"1457","JPN","GDP","TOT","MLN_USD","A",2015,5135040.993,""
"1458","JPN","GDP","TOT","MLN_USD","A",2016,5075243.84,""
"1459","JPN","GDP","TOT","MLN_USD","A",2017,5193982.177,""
"1460","JPN","GDP","TOT","MLN_USD","A",2018,5275711.568,""
"1461","JPN","GDP","TOT","MLN_USD","A",2019,5346540.495,"E"
"1462","JPN","GDP","TOT","USD_CAP","A",1970,3283.240226,"E"
"1463","JPN","GDP","TOT","USD_CAP","A",1971,3576.25832,"E"
"1464","JPN","GDP","TOT","USD_CAP","A",1972,3990.2751,"E"
"1465","JPN","GDP","TOT","USD_CAP","A",1973,4443.245631,"E"
"1466","JPN","GDP","TOT","USD_CAP","A",1974,4718.602008,"E"
"1467","JPN","GDP","TOT","USD_CAP","A",1975,5250.24193,"E"
"1468","JPN","GDP","TOT","USD_CAP","A",1976,5695.524956,"E"
"1469","JPN","GDP","TOT","USD_CAP","A",1977,6253.444916,"E"
"1470","JPN","GDP","TOT","USD_CAP","A",1978,6982.402592,"E"
"1471","JPN","GDP","TOT","USD_CAP","A",1979,7910.311273,"E"
"1472","JPN","GDP","TOT","USD_CAP","A",1980,8798.015994,""
"1473","JPN","GDP","TOT","USD_CAP","A",1981,9964.208841,""
"1474","JPN","GDP","TOT","USD_CAP","A",1982,10854.228911,""
"1475","JPN","GDP","TOT","USD_CAP","A",1983,11597.812844,""
"1476","JPN","GDP","TOT","USD_CAP","A",1984,12476.93244,""
"1477","JPN","GDP","TOT","USD_CAP","A",1985,13461.871837,""
"1478","JPN","GDP","TOT","USD_CAP","A",1986,14118.547053,""
"1479","JPN","GDP","TOT","USD_CAP","A",1987,15080.272622,""
"1480","JPN","GDP","TOT","USD_CAP","A",1988,16602.785923,""
"1481","JPN","GDP","TOT","USD_CAP","A",1989,18024.313141,""
"1482","JPN","GDP","TOT","USD_CAP","A",1990,19549.49146,""
"1483","JPN","GDP","TOT","USD_CAP","A",1991,20818.777571,""
"1484","JPN","GDP","TOT","USD_CAP","A",1992,21393.467094,""
"1485","JPN","GDP","TOT","USD_CAP","A",1993,21722.216697,""
"1486","JPN","GDP","TOT","USD_CAP","A",1994,22374.51321,""
"1487","JPN","GDP","TOT","USD_CAP","A",1995,23410.199891,""
"1488","JPN","GDP","TOT","USD_CAP","A",1996,24524.086789,""
"1489","JPN","GDP","TOT","USD_CAP","A",1997,25155.379974,""
"1490","JPN","GDP","TOT","USD_CAP","A",1998,25084.178683,""
"1491","JPN","GDP","TOT","USD_CAP","A",1999,25334.510151,""
"1492","JPN","GDP","TOT","USD_CAP","A",2000,26841.230748,""
"1493","JPN","GDP","TOT","USD_CAP","A",2001,27476.220728,""
"1494","JPN","GDP","TOT","USD_CAP","A",2002,28170.054375,""
"1495","JPN","GDP","TOT","USD_CAP","A",2003,28943.718353,""
"1496","JPN","GDP","TOT","USD_CAP","A",2004,30354.456682,""
"1497","JPN","GDP","TOT","USD_CAP","A",2005,31667.91436,""
"1498","JPN","GDP","TOT","USD_CAP","A",2006,33094.337825,""
"1499","JPN","GDP","TOT","USD_CAP","A",2007,34507.170217,""
"1500","JPN","GDP","TOT","USD_CAP","A",2008,34803.657814,""
"1501","JPN","GDP","TOT","USD_CAP","A",2009,33201.987096,""
"1502","JPN","GDP","TOT","USD_CAP","A",2010,34994.372225,""
"1503","JPN","GDP","TOT","USD_CAP","A",2011,35775.256332,""
"1504","JPN","GDP","TOT","USD_CAP","A",2012,37213.837398,""
"1505","JPN","GDP","TOT","USD_CAP","A",2013,39008.36056,""
"1506","JPN","GDP","TOT","USD_CAP","A",2014,39183.465681,""
"1507","JPN","GDP","TOT","USD_CAP","A",2015,40398.402903,""
"1508","JPN","GDP","TOT","USD_CAP","A",2016,39983.643655,""
"1509","JPN","GDP","TOT","USD_CAP","A",2017,40992.39323,""
"1510","JPN","GDP","TOT","USD_CAP","A",2018,41724.030341,""
"1511","JPN","GDP","TOT","USD_CAP","A",2019,42385.765777,"E"
"1512","KOR","GDP","TOT","MLN_USD","A",1970,19354.629,""
"1513","KOR","GDP","TOT","MLN_USD","A",1971,22480.254,""
"1514","KOR","GDP","TOT","MLN_USD","A",1972,25143.934,""
"1515","KOR","GDP","TOT","MLN_USD","A",1973,30473.092,""
"1516","KOR","GDP","TOT","MLN_USD","A",1974,36374.656,""
"1517","KOR","GDP","TOT","MLN_USD","A",1975,42859.799,""
"1518","KOR","GDP","TOT","MLN_USD","A",1976,51197.085,""
"1519","KOR","GDP","TOT","MLN_USD","A",1977,61086.218,""
"1520","KOR","GDP","TOT","MLN_USD","A",1978,72544.307,""
"1521","KOR","GDP","TOT","MLN_USD","A",1979,85375.391,""
"1522","KOR","GDP","TOT","MLN_USD","A",1980,91555.453,""
"1523","KOR","GDP","TOT","MLN_USD","A",1981,107480.61,""
"1524","KOR","GDP","TOT","MLN_USD","A",1982,123636.499,""
"1525","KOR","GDP","TOT","MLN_USD","A",1983,145664.638,""
"1526","KOR","GDP","TOT","MLN_USD","A",1984,166844.324,""
"1527","KOR","GDP","TOT","MLN_USD","A",1985,185612.99,""
"1528","KOR","GDP","TOT","MLN_USD","A",1986,210799.334,""
"1529","KOR","GDP","TOT","MLN_USD","A",1987,243495.949,""
"1530","KOR","GDP","TOT","MLN_USD","A",1988,282304.362,""
"1531","KOR","GDP","TOT","MLN_USD","A",1989,314121.51,""
"1532","KOR","GDP","TOT","MLN_USD","A",1990,358069.111,""
"1533","KOR","GDP","TOT","MLN_USD","A",1991,410076.141,""
"1534","KOR","GDP","TOT","MLN_USD","A",1992,445419.836,""
"1535","KOR","GDP","TOT","MLN_USD","A",1993,487332.513,""
"1536","KOR","GDP","TOT","MLN_USD","A",1994,543872.66,""
"1537","KOR","GDP","TOT","MLN_USD","A",1995,608664.203,""
"1538","KOR","GDP","TOT","MLN_USD","A",1996,668716.335,""
"1539","KOR","GDP","TOT","MLN_USD","A",1997,722222.441,""
"1540","KOR","GDP","TOT","MLN_USD","A",1998,692888.317,""
"1541","KOR","GDP","TOT","MLN_USD","A",1999,783492.526,""
"1542","KOR","GDP","TOT","MLN_USD","A",2000,871501.091,""
"1543","KOR","GDP","TOT","MLN_USD","A",2001,933833.021,""
"1544","KOR","GDP","TOT","MLN_USD","A",2002,1019446.686,""
"1545","KOR","GDP","TOT","MLN_USD","A",2003,1057684.215,""
"1546","KOR","GDP","TOT","MLN_USD","A",2004,1142611.13,""
"1547","KOR","GDP","TOT","MLN_USD","A",2005,1213618.157,""
"1548","KOR","GDP","TOT","MLN_USD","A",2006,1301782.512,""
"1549","KOR","GDP","TOT","MLN_USD","A",2007,1414277.971,""
"1550","KOR","GDP","TOT","MLN_USD","A",2008,1468996.086,""
"1551","KOR","GDP","TOT","MLN_USD","A",2009,1456054.669,""
"1552","KOR","GDP","TOT","MLN_USD","A",2010,1573257.913,""
"1553","KOR","GDP","TOT","MLN_USD","A",2011,1625275.456,""
"1554","KOR","GDP","TOT","MLN_USD","A",2012,1684562.928,""
"1555","KOR","GDP","TOT","MLN_USD","A",2013,1726902.753,""
"1556","KOR","GDP","TOT","MLN_USD","A",2014,1792600.237,""
"1557","KOR","GDP","TOT","MLN_USD","A",2015,1933588.947,""
"1558","KOR","GDP","TOT","MLN_USD","A",2016,2026967.822,""
"1559","KOR","GDP","TOT","MLN_USD","A",2017,2103651.26,""
"1560","KOR","GDP","TOT","MLN_USD","A",2018,2192613.181,""
"1561","KOR","GDP","TOT","MLN_USD","A",2019,2209423.793,"P"
"1562","KOR","GDP","TOT","USD_CAP","A",1970,600.311053,""
"1563","KOR","GDP","TOT","USD_CAP","A",1971,683.643655,""
"1564","KOR","GDP","TOT","USD_CAP","A",1972,750.453194,""
"1565","KOR","GDP","TOT","USD_CAP","A",1973,893.560452,""
"1566","KOR","GDP","TOT","USD_CAP","A",1974,1048.5027,""
"1567","KOR","GDP","TOT","USD_CAP","A",1975,1214.812474,""
"1568","KOR","GDP","TOT","USD_CAP","A",1976,1428.131471,""
"1569","KOR","GDP","TOT","USD_CAP","A",1977,1677.639748,""
"1570","KOR","GDP","TOT","USD_CAP","A",1978,1962.301031,""
"1571","KOR","GDP","TOT","USD_CAP","A",1979,2274.614767,""
"1572","KOR","GDP","TOT","USD_CAP","A",1980,2401.517486,""
"1573","KOR","GDP","TOT","USD_CAP","A",1981,2775.627159,""
"1574","KOR","GDP","TOT","USD_CAP","A",1982,3143.886982,""
"1575","KOR","GDP","TOT","USD_CAP","A",1983,3649.828067,""
"1576","KOR","GDP","TOT","USD_CAP","A",1984,4129.196761,""
"1577","KOR","GDP","TOT","USD_CAP","A",1985,4548.669077,""
"1578","KOR","GDP","TOT","USD_CAP","A",1986,5114.750657,""
"1579","KOR","GDP","TOT","USD_CAP","A",1987,5850.17417,""
"1580","KOR","GDP","TOT","USD_CAP","A",1988,6716.574957,""
"1581","KOR","GDP","TOT","USD_CAP","A",1989,7399.974332,""
"1582","KOR","GDP","TOT","USD_CAP","A",1990,8352.635031,""
"1583","KOR","GDP","TOT","USD_CAP","A",1991,9471.455593,""
"1584","KOR","GDP","TOT","USD_CAP","A",1992,10181.490264,""
"1585","KOR","GDP","TOT","USD_CAP","A",1993,11026.869848,""
"1586","KOR","GDP","TOT","USD_CAP","A",1994,12182.981493,""
"1587","KOR","GDP","TOT","USD_CAP","A",1995,13497.975354,""
"1588","KOR","GDP","TOT","USD_CAP","A",1996,14688.991427,""
"1589","KOR","GDP","TOT","USD_CAP","A",1997,15716.204059,""
"1590","KOR","GDP","TOT","USD_CAP","A",1998,14969.393501,""
"1591","KOR","GDP","TOT","USD_CAP","A",1999,16807.013023,""
"1592","KOR","GDP","TOT","USD_CAP","A",2000,18539.420748,""
"1593","KOR","GDP","TOT","USD_CAP","A",2001,19713.595536,""
"1594","KOR","GDP","TOT","USD_CAP","A",2002,21396.719189,""
"1595","KOR","GDP","TOT","USD_CAP","A",2003,22084.778571,""
"1596","KOR","GDP","TOT","USD_CAP","A",2004,23763.307826,""
"1597","KOR","GDP","TOT","USD_CAP","A",2005,25186.638103,""
"1598","KOR","GDP","TOT","USD_CAP","A",2006,26875.232505,""
"1599","KOR","GDP","TOT","USD_CAP","A",2007,29050.159627,""
"1600","KOR","GDP","TOT","USD_CAP","A",2008,29945.899216,""
"1601","KOR","GDP","TOT","USD_CAP","A",2009,29529.785604,""
"1602","KOR","GDP","TOT","USD_CAP","A",2010,31748.35357,""
"1603","KOR","GDP","TOT","USD_CAP","A",2011,32546.517725,""
"1604","KOR","GDP","TOT","USD_CAP","A",2012,33557.030447,""
"1605","KOR","GDP","TOT","USD_CAP","A",2013,34244.239492,""
